time,zone_id,vib_mean_3h,vib_max_3h,rain_sum_3h,disp_trend_3h,slope_angle,bench_height,rock_type,x_center,y_center,risk
2025-01-04 16:00:00,Z5,0.22487968097864647,0.8231939648799871,68.34146836253815,0.2476303898342197,35,10,hard,240,200,1
2025-01-04 17:00:00,Z1,0.29091555361931964,0.8545417854093794,29.835704104349826,1.8571813199167218,55,16,fractured,80,60,1
2025-01-04 17:00:00,Z2,0.2846289854611049,0.831606105073839,29.835704104349826,1.036918963653946,48,14,medium,240,60,1
2025-01-04 17:00:00,Z3,0.2954231057540469,0.8654413995041954,29.835704104349826,0.42015920186018707,40,12,hard,400,60,1
2025-01-04 17:00:00,Z4,0.2870860509544351,0.832220491607053,29.835704104349826,1.8090771269404353,52,15,fractured,80,200,1
2025-01-04 17:00:00,Z5,0.2942323596247825,0.8487016574917778,29.835704104349826,0.43205678952610305,35,10,hard,240,200,1
2025-01-04 18:00:00,Z1,0.35246318919771813,0.8545417854093794,33.079260867469785,0.07083392948886758,55,16,fractured,80,60,0
2025-01-04 18:00:00,Z2,0.3495285164860734,0.8432336271945121,33.079260867469785,0.07975074357644485,48,14,medium,240,60,0
2025-01-04 18:00:00,Z3,0.3523973673154734,0.8654413995041954,33.079260867469785,-0.005933917243315823,40,12,hard,400,60,0
2025-01-04 18:00:00,Z4,0.35324260710334604,0.8460310473405588,33.079260867469785,0.1429926757439599,52,15,fractured,80,200,1
2025-01-04 18:00:00,Z5,0.35699006346219925,0.8487016574917778,33.079260867469785,0.015268957862576815,35,10,hard,240,200,0
2025-01-04 19:00:00,Z1,0.3875197989395515,0.8545417854093794,57.19610316503659,-1.1551015211472562,55,16,fractured,80,60,0
2025-01-04 19:00:00,Z2,0.38071055426227596,0.8432336271945121,57.19610316503659,-0.7028748040216606,48,14,medium,240,60,0
2025-01-04 19:00:00,Z3,0.39118392991460005,0.8654413995041954,57.19610316503659,-0.18034166180314726,40,12,hard,400,60,0
2025-01-04 19:00:00,Z4,0.3918877390125401,0.8460310473405588,57.19610316503659,-0.7096146850021352,52,15,fractured,80,200,0
2025-01-04 19:00:00,Z5,0.39064974336003977,0.8728379727875266,57.19610316503659,-0.24244255793246738,35,10,hard,240,200,0
2025-01-04 20:00:00,Z1,0.37346807357962064,0.8553637520797798,80.12361265658984,-2.157251167779294,55,16,fractured,80,60,0
2025-01-04 20:00:00,Z2,0.37747971637338185,0.8432336271945121,80.12361265658984,-1.292754484061051,48,14,medium,240,60,0
2025-01-04 20:00:00,Z3,0.38357827452217286,0.8471007710094635,80.12361265658984,-0.552682114584663,40,12,hard,400,60,0
2025-01-04 20:00:00,Z4,0.3765662969037169,0.8460310473405588,80.12361265658984,-2.2659769330060624,52,15,fractured,80,200,0
2025-01-04 20:00:00,Z5,0.38231207968613146,0.8728379727875266,80.12361265658984,-0.46849777030705864,35,10,hard,240,200,0
2025-01-04 21:00:00,Z1,0.3134833130826545,0.8553637520797798,104.51362178500057,-0.31012053321385125,55,16,fractured,80,60,0
2025-01-04 21:00:00,Z2,0.31447200499681455,0.811649521366014,104.51362178500057,-0.2345550169602757,48,14,medium,240,60,0
2025-01-04 21:00:00,Z3,0.32487096431182955,0.8469476249270018,104.51362178500057,-0.13322362797983167,40,12,hard,400,60,0
2025-01-04 21:00:00,Z4,0.31356701435055867,0.8331654949689482,104.51362178500057,-0.6253440665305892,52,15,fractured,80,200,0
2025-01-04 21:00:00,Z5,0.32782550227462465,0.8728379727875266,104.51362178500057,-0.07205942534587462,35,10,hard,240,200,0
2025-01-04 22:00:00,Z1,0.3391225549671863,0.8741036847014683,98.70125436123261,0.4571802515957919,55,16,fractured,80,60,1
2025-01-04 22:00:00,Z2,0.3478799244711018,0.8161987416741636,98.70125436123261,0.4210877084625546,48,14,medium,240,60,1
2025-01-04 22:00:00,Z3,0.34629070209954577,0.8469476249270018,98.70125436123261,0.08906574084452157,40,12,hard,400,60,0
2025-01-04 22:00:00,Z4,0.3430129831290244,0.857788433559117,98.70125436123261,0.5616068454407608,52,15,fractured,80,200,1
2025-01-04 22:00:00,Z5,0.3539893459585887,0.8591552354022607,98.70125436123261,0.06823433552689906,35,10,hard,240,200,0
2025-01-04 23:00:00,Z1,0.3198089089907256,0.8741036847014683,75.77374486967936,0.510863306396824,55,16,fractured,80,60,1
2025-01-04 23:00:00,Z2,0.3169852452797971,0.8161987416741636,75.77374486967936,0.02223647991416655,48,14,medium,240,60,0
2025-01-04 23:00:00,Z3,0.3176951149672876,0.814531791668909,75.77374486967936,0.04763270312649526,40,12,hard,400,60,0
2025-01-04 23:00:00,Z4,0.3258423213348569,0.8603450686435046,75.77374486967936,0.32768536098837675,52,15,fractured,80,200,1
2025-01-04 23:00:00,Z5,0.3295802023754623,0.8337398861289633,75.77374486967936,0.0172511067079536,35,10,hard,240,200,0
2025-01-05 00:00:00,Z1,0.42504417558561614,0.8741036847014683,91.16867542296805,2.265218347762743,55,16,fractured,80,60,1
2025-01-05 00:00:00,Z2,0.4233938477537036,0.8161987416741636,91.16867542296805,1.2123562303724138,48,14,medium,240,60,1
2025-01-05 00:00:00,Z3,0.4188293947576263,0.8836745986583118,91.16867542296805,0.5842669474613944,40,12,hard,400,60,1
2025-01-05 00:00:00,Z4,0.4278502936465236,0.8679961837973535,91.16867542296805,2.1221009560220416,52,15,fractured,80,200,1
2025-01-05 00:00:00,Z5,0.4303750441186835,0.8625665833437367,91.16867542296805,0.48465345615676986,35,10,hard,240,200,1
2025-01-05 01:00:00,Z1,0.3732691459146172,0.870811768810051,46.28004057753307,0.5979814632534266,55,16,fractured,80,60,1
2025-01-05 01:00:00,Z2,0.367034949826153,0.7982496734018465,46.28004057753307,0.3415972716541944,48,14,medium,240,60,1
2025-01-05 01:00:00,Z3,0.3633379531703178,0.8836745986583118,46.28004057753307,0.0665045428541512,40,12,hard,400,60,0
2025-01-05 01:00:00,Z4,0.36536502787562203,0.8679961837973535,46.28004057753307,-0.0035812149972906937,52,15,fractured,80,200,0
2025-01-05 01:00:00,Z5,0.3707507117037969,0.8625665833437367,46.28004057753307,0.05896338596042483,35,10,hard,240,200,0
2025-01-05 02:00:00,Z1,0.389601504365363,0.870811768810051,46.28004057753307,-1.3562516380236944,55,16,fractured,80,60,0
2025-01-05 02:00:00,Z2,0.39385600038867336,0.8531567864905487,46.28004057753307,-0.4241560442535419,48,14,medium,240,60,0
2025-01-05 02:00:00,Z3,0.3810336167616644,0.8836745986583118,46.28004057753307,-0.18967370311239873,40,12,hard,400,60,0
2025-01-05 02:00:00,Z4,0.38565824943846055,0.8679961837973535,46.28004057753307,-0.6158425191753447,52,15,fractured,80,200,0
2025-01-05 02:00:00,Z5,0.3898964743023514,0.8677808194182677,46.28004057753307,-0.1446744399128279,35,10,hard,240,200,0
2025-01-05 03:00:00,Z1,0.33129443936396163,0.8573016446202069,69.49293616355726,-1.6455215220256112,55,16,fractured,80,60,0
2025-01-05 03:00:00,Z2,0.3350283221058084,0.878841086683502,69.49293616355726,-0.7535817802381939,48,14,medium,240,60,0
2025-01-05 03:00:00,Z3,0.32190107823175335,0.859622646657906,69.49293616355726,-0.3288348734863119,40,12,hard,400,60,0
2025-01-05 03:00:00,Z4,0.32865239418229975,0.8491389656368653,69.49293616355726,-1.394643712070926,52,15,fractured,80,200,0
2025-01-05 03:00:00,Z5,0.33028839572702073,0.8677808194182677,69.49293616355726,-0.2955204013036782,35,10,hard,240,200,0
2025-01-05 04:00:00,Z1,0.32284063991153666,0.8743883181709372,79.65065448804359,-0.0658415925430127,55,16,fractured,80,60,0
2025-01-05 04:00:00,Z2,0.32979631326293557,0.878841086683502,79.65065448804359,-0.05254985944179258,48,14,medium,240,60,0
2025-01-05 04:00:00,Z3,0.31791139427174775,0.859622646657906,79.65065448804359,0.009799991362151483,40,12,hard,400,60,0
2025-01-05 04:00:00,Z4,0.32471688692849215,0.8491389656368653,79.65065448804359,-0.007827640922304813,52,15,fractured,80,200,0
2025-01-05 04:00:00,Z5,0.3307500845941127,0.8677808194182677,79.65065448804359,-0.003733840878375805,35,10,hard,240,200,0
2025-01-05 05:00:00,Z1,0.39209979424052555,0.8743883181709372,171.71888740010291,1.3573319223849296,55,16,fractured,80,60,1
2025-01-05 05:00:00,Z2,0.3940171190652024,0.878841086683502,171.71888740010291,0.8713460367170909,48,14,medium,240,60,1
2025-01-05 05:00:00,Z3,0.3822383415021001,0.8495375315472795,171.71888740010291,0.26347034911488654,40,12,hard,400,60,1
2025-01-05 05:00:00,Z4,0.3870668281273489,0.8492962847956139,171.71888740010291,1.213901022339655,52,15,fractured,80,200,1
2025-01-05 05:00:00,Z5,0.39126719990351955,0.8824013347776317,171.71888740010291,0.2009471138380618,35,10,hard,240,200,1
2025-01-05 06:00:00,Z1,0.3967354500915596,0.8743883181709372,177.09781875416076,0.3553309837127081,55,16,fractured,80,60,1
2025-01-05 06:00:00,Z2,0.4005081128351872,0.8698530923124483,177.09781875416076,0.29497146000319097,48,14,medium,240,60,1
2025-01-05 06:00:00,Z3,0.39473049263200977,0.8495375315472795,177.09781875416076,0.1791085618419248,40,12,hard,400,60,1
2025-01-05 06:00:00,Z4,0.39255602997122246,0.8561652379966915,177.09781875416076,0.5802188302194993,52,15,fractured,80,200,1
2025-01-05 06:00:00,Z5,0.39750168970941124,0.8824013347776317,177.09781875416076,0.13998102691653236,35,10,hard,240,200,1
2025-01-05 07:00:00,Z1,0.426106155899996,0.8595683895972398,316.866296795537,-1.095819075320347,55,16,fractured,80,60,0
2025-01-05 07:00:00,Z2,0.43532768539023514,0.8643073621265057,316.866296795537,-0.4599414757109692,48,14,medium,240,60,0
2025-01-05 07:00:00,Z3,0.42531808014987005,0.8427334911242005,316.866296795537,-0.26226346310262594,40,12,hard,400,60,0
2025-01-05 07:00:00,Z4,0.4306129311608547,0.8797896078492243,316.866296795537,-0.7127598753279387,52,15,fractured,80,200,0
2025-01-05 07:00:00,Z5,0.4270610004991062,0.8824013347776317,316.866296795537,-0.1978996087188194,35,10,hard,240,200,0
2025-01-05 08:00:00,Z1,0.31337124768231056,0.8361426405967735,256.1615840167173,-0.7945957459414315,55,16,fractured,80,60,0
2025-01-05 08:00:00,Z2,0.31768710966304625,0.8643073621265057,256.1615840167173,-0.6762222779337934,48,14,medium,240,60,0
2025-01-05 08:00:00,Z3,0.31916675463817906,0.8427334911242005,256.1615840167173,-0.16073064469360454,40,12,hard,400,60,0
2025-01-05 08:00:00,Z4,0.31940523729169634,0.8797896078492243,256.1615840167173,-1.0434949281479793,52,15,fractured,80,200,0
2025-01-05 08:00:00,Z5,0.3164915891269279,0.8490212175798262,256.1615840167173,-0.12559286877208176,35,10,hard,240,200,0
2025-01-05 09:00:00,Z1,0.2797904385415155,0.8685897100578512,301.0681815608024,2.457816403366061,55,16,fractured,80,60,1
2025-01-05 09:00:00,Z2,0.27711164614501343,0.8527428615452626,301.0681815608024,1.1547813947016465,48,14,medium,240,60,1
2025-01-05 09:00:00,Z3,0.28331303251522394,0.8833473570827737,301.0681815608024,0.5633688017201167,40,12,hard,400,60,1
2025-01-05 09:00:00,Z4,0.2828685683585379,0.8797896078492243,301.0681815608024,2.117721573884483,52,15,fractured,80,200,1
2025-01-05 09:00:00,Z5,0.28260619452600416,0.8261638346890604,301.0681815608024,0.42423097797019016,35,10,hard,240,200,1
2025-01-05 10:00:00,Z1,0.30540973382412034,0.8685897100578512,151.14198519493988,-0.46808181382515235,55,16,fractured,80,60,0
2025-01-05 10:00:00,Z2,0.2975995841965226,0.8343186735209781,151.14198519493988,-0.31185957119925867,48,14,medium,240,60,0
2025-01-05 10:00:00,Z3,0.3055920040459184,0.8833473570827737,151.14198519493988,-0.12238914718906091,40,12,hard,400,60,0
2025-01-05 10:00:00,Z4,0.30051654514929454,0.8484029850606484,151.14198519493988,-0.5202557722694969,52,15,fractured,80,200,0
2025-01-05 10:00:00,Z5,0.3083641264441415,0.8628142268940331,151.14198519493988,-0.054160150938896034,35,10,hard,240,200,0
2025-01-05 11:00:00,Z1,0.3196465670426586,0.8739526476578545,203.5977141566537,-0.2766921317812465,55,16,fractured,80,60,0
2025-01-05 11:00:00,Z2,0.3227313334243075,0.8807400161239787,203.5977141566537,-0.18301905818280817,48,14,medium,240,60,0
2025-01-05 11:00:00,Z3,0.32547170457706126,0.8833473570827737,203.5977141566537,-0.07647894563895408,40,12,hard,400,60,0
2025-01-05 11:00:00,Z4,0.3187515956499226,0.8484029850606484,203.5977141566537,-0.2583565855588099,52,15,fractured,80,200,0
2025-01-05 11:00:00,Z5,0.329667092367167,0.892662394768416,203.5977141566537,-0.044973326974349526,35,10,hard,240,200,0
2025-01-05 12:00:00,Z1,0.35724303769627697,0.8739526476578545,89.9665584796102,-2.837955194088842,55,16,fractured,80,60,0
2025-01-05 12:00:00,Z2,0.3703625105260734,0.8807400161239787,89.9665584796102,-1.2873406696955387,48,14,medium,240,60,0
2025-01-05 12:00:00,Z3,0.3626636977471608,0.8476329319505373,89.9665584796102,-0.6337046589340953,40,12,hard,400,60,0
2025-01-05 12:00:00,Z4,0.36276574217711177,0.848019244675973,89.9665584796102,-2.2497209975642773,52,15,fractured,80,200,0
2025-01-05 12:00:00,Z5,0.3691783526428157,0.892662394768416,89.9665584796102,-0.5535878642919614,35,10,hard,240,200,0
2025-01-05 13:00:00,Z1,0.29988115468679805,0.8739526476578545,98.329761146048,0.5418074117060176,55,16,fractured,80,60,1
2025-01-05 13:00:00,Z2,0.3086237239238679,0.8807400161239787,98.329761146048,0.1663780715275811,48,14,medium,240,60,1
2025-01-05 13:00:00,Z3,0.307181231439672,0.8476329319505373,98.329761146048,0.11943919824250826,40,12,hard,400,60,1
2025-01-05 13:00:00,Z4,0.30574606591806314,0.848019244675973,98.329761146048,0.5986730556820308,52,15,fractured,80,200,1
2025-01-05 13:00:00,Z5,0.3052161869855061,0.892662394768416,98.329761146048,0.12401941520396342,35,10,hard,240,200,1
2025-01-05 14:00:00,Z1,0.30363807332553827,0.8359227104719511,80.70208555223381,2.483124704560848,55,16,fractured,80,60,1
2025-01-05 14:00:00,Z2,0.30456023842904567,0.8977844563025972,80.70208555223381,1.4723997645711324,48,14,medium,240,60,1
2025-01-05 14:00:00,Z3,0.3068219092708999,0.8692018803712892,80.70208555223381,0.5813642100323305,40,12,hard,400,60,1
2025-01-05 14:00:00,Z4,0.30279546481685315,0.8809594608429728,80.70208555223381,2.3863421908365288,52,15,fractured,80,200,1
2025-01-05 14:00:00,Z5,0.30467834711993547,0.8354291871929453,80.70208555223381,0.5059272633937296,35,10,hard,240,200,1
2025-01-05 15:00:00,Z1,0.30785453922322653,0.8572137832146294,171.0266938668671,2.4334944957996028,55,16,fractured,80,60,1
2025-01-05 15:00:00,Z2,0.3078642620832884,0.8977844563025972,171.0266938668671,1.2858124610011126,48,14,medium,240,60,1
2025-01-05 15:00:00,Z3,0.3126782056792724,0.8692018803712892,171.0266938668671,0.6064997128619224,40,12,hard,400,60,1
2025-01-05 15:00:00,Z4,0.3093484514086191,0.8809594608429728,171.0266938668671,2.286476761266931,52,15,fractured,80,200,1
2025-01-05 15:00:00,Z5,0.3065933585034714,0.8495750403679665,171.0266938668671,0.4973924184529187,35,10,hard,240,200,1
2025-01-05 16:00:00,Z1,0.38619323657357385,0.8572137832146294,212.32673203091565,0.25769687082620507,55,16,fractured,80,60,1
2025-01-05 16:00:00,Z2,0.39259277677150545,0.8977844563025972,212.32673203091565,0.3000313456904302,48,14,medium,240,60,1
2025-01-05 16:00:00,Z3,0.3856819581091345,0.8692018803712892,212.32673203091565,0.06299016961985981,40,12,hard,400,60,0
2025-01-05 16:00:00,Z4,0.38677634165376457,0.8809594608429728,212.32673203091565,-0.008013916766406837,52,15,fractured,80,200,0
2025-01-05 16:00:00,Z5,0.3897617771929215,0.8495750403679665,212.32673203091565,-0.0036844205702484256,35,10,hard,240,200,0
2025-01-05 17:00:00,Z1,0.46488627152793227,0.8737050805913885,189.7051413076232,1.2807060290353993,55,16,fractured,80,60,1
2025-01-05 17:00:00,Z2,0.4765545599897722,0.8792609450342858,189.7051413076232,0.7925282204316693,48,14,medium,240,60,1
2025-01-05 17:00:00,Z3,0.46565971845722137,0.8704303485778974,189.7051413076232,0.33049578957803405,40,12,hard,400,60,1
2025-01-05 17:00:00,Z4,0.4732813537763595,0.8441718135895397,189.7051413076232,1.1410113427202466,52,15,fractured,80,200,1
2025-01-05 17:00:00,Z5,0.47083061698154405,0.8495750403679665,189.7051413076232,0.29265403069181484,35,10,hard,240,200,1
2025-01-05 18:00:00,Z1,0.45577446088796847,0.8944988316828646,113.03313352870526,-2.1353592986081726,55,16,fractured,80,60,0
2025-01-05 18:00:00,Z2,0.46779354854743677,0.8792609450342858,113.03313352870526,-1.169087624582522,48,14,medium,240,60,0
2025-01-05 18:00:00,Z3,0.44978387808544323,0.8704303485778974,113.03313352870526,-0.6117204819486856,40,12,hard,400,60,0
2025-01-05 18:00:00,Z4,0.45930990799573923,0.8803785298904636,113.03313352870526,-2.156519415203478,52,15,fractured,80,200,0
2025-01-05 18:00:00,Z5,0.4592214299481048,0.8399356225976062,113.03313352870526,-0.5122302395443755,35,10,hard,240,200,0
2025-01-05 19:00:00,Z1,0.4568656163097707,0.8944988316828646,74.77325117401463,-0.30870033476944636,55,16,fractured,80,60,0
2025-01-05 19:00:00,Z2,0.4668660389598838,0.8792609450342858,74.77325117401463,-0.45005048041341955,48,14,medium,240,60,0
2025-01-05 19:00:00,Z3,0.45478631306551914,0.8704303485778974,74.77325117401463,-0.1519891944283147,40,12,hard,400,60,0
2025-01-05 19:00:00,Z4,0.45788991417312985,0.8803785298904636,74.77325117401463,-0.6284902173588751,52,15,fractured,80,200,0
2025-01-05 19:00:00,Z5,0.4567010727080729,0.8724675777851246,74.77325117401463,-0.10491041922405075,35,10,hard,240,200,0
2025-01-05 20:00:00,Z1,0.4375246911628143,0.8944988316828646,58.94115446756626,-1.526650512720365,55,16,fractured,80,60,0
2025-01-05 20:00:00,Z2,0.4423024353037524,0.8761028252819844,58.94115446756626,-1.0829349264252075,48,14,medium,240,60,0
2025-01-05 20:00:00,Z3,0.43426729844374296,0.869753870812415,58.94115446756626,-0.40406631696521567,40,12,hard,400,60,0
2025-01-05 20:00:00,Z4,0.4374835981868879,0.8825035321982012,58.94115446756626,-1.582000310685305,52,15,fractured,80,200,0
2025-01-05 20:00:00,Z5,0.4355434112081606,0.8724675777851246,58.94115446756626,-0.3882387239766235,35,10,hard,240,200,0
2025-01-05 21:00:00,Z1,0.4281269147484142,0.870002672218717,59.93732107392169,0.04973904640381299,55,16,fractured,80,60,0
2025-01-05 21:00:00,Z2,0.4265063319481715,0.8795191370786035,59.93732107392169,-0.16425086696557822,48,14,medium,240,60,0
2025-01-05 21:00:00,Z3,0.42373460997673473,0.8686658292318543,59.93732107392169,0.044522632535644036,40,12,hard,400,60,0
2025-01-05 21:00:00,Z4,0.4192767649764428,0.8825035321982012,59.93732107392169,-0.07714421001746707,52,15,fractured,80,200,0
2025-01-05 21:00:00,Z5,0.42294328601004577,0.8724675777851246,59.93732107392169,-0.041555073287460664,35,10,hard,240,200,0
2025-01-05 22:00:00,Z1,0.37757184260303706,0.870002672218717,125.63021341314177,2.498682839104963,55,16,fractured,80,60,1
2025-01-05 22:00:00,Z2,0.3789907787357682,0.8795191370786035,125.63021341314177,1.681916418576932,48,14,medium,240,60,1
2025-01-05 22:00:00,Z3,0.3792159070725272,0.8681300992995155,125.63021341314177,0.6652942311707766,40,12,hard,400,60,1
2025-01-05 22:00:00,Z4,0.37742223147572673,0.8825035321982012,125.63021341314177,2.972845368636688,52,15,fractured,80,200,1
2025-01-05 22:00:00,Z5,0.3739670442270997,0.8397678376609934,125.63021341314177,0.5713700026793481,35,10,hard,240,200,1
2025-01-05 23:00:00,Z1,0.3071365505617277,0.870002672218717,97.8923273417432,-2.762825011862129,55,16,fractured,80,60,0
2025-01-05 23:00:00,Z2,0.30569788722355745,0.8795191370786035,97.8923273417432,-1.4007846064534697,48,14,medium,240,60,0
2025-01-05 23:00:00,Z3,0.3057472836457466,0.8681300992995155,97.8923273417432,-0.5990908234770792,40,12,hard,400,60,0
2025-01-05 23:00:00,Z4,0.304282087744425,0.8418610927991752,97.8923273417432,-2.566439505741263,52,15,fractured,80,200,0
2025-01-05 23:00:00,Z5,0.2994198436125281,0.8397678376609934,97.8923273417432,-0.5160415945649139,35,10,hard,240,200,0
2025-01-06 00:00:00,Z1,0.2717262875664092,0.8312573527304848,145.49345789750538,0.8296189570648465,55,16,fractured,80,60,1
2025-01-06 00:00:00,Z2,0.27305392700481185,0.8427420019364028,145.49345789750538,0.5984122132085716,48,14,medium,240,60,1
2025-01-06 00:00:00,Z3,0.2726546974930354,0.8031723482032076,145.49345789750538,0.27011238733241316,40,12,hard,400,60,1
2025-01-06 00:00:00,Z4,0.27685388218376783,0.8418610927991752,145.49345789750538,0.9764721786402619,52,15,fractured,80,200,1
2025-01-06 00:00:00,Z5,0.26651377640748436,0.8314355505422848,145.49345789750538,0.2351979078764247,35,10,hard,240,200,1
2025-01-06 01:00:00,Z1,0.3103406776592584,0.8312573527304848,68.39720708248957,0.33963288441635786,55,16,fractured,80,60,1
2025-01-06 01:00:00,Z2,0.3057865641169171,0.851891409236474,68.39720708248957,0.2670346443426128,48,14,medium,240,60,1
2025-01-06 01:00:00,Z3,0.30442298441978355,0.8409217599404506,68.39720708248957,0.06900712935973097,40,12,hard,400,60,0
2025-01-06 01:00:00,Z4,0.3101793965381812,0.862253535741571,68.39720708248957,0.006612399962328652,52,15,fractured,80,200,0
2025-01-06 01:00:00,Z5,0.3068278395029108,0.8878852006405584,68.39720708248957,0.06951362853894105,35,10,hard,240,200,0
2025-01-06 02:00:00,Z1,0.32589148032374043,0.8286231610274795,96.07247068833378,2.283967363154982,55,16,fractured,80,60,1
2025-01-06 02:00:00,Z2,0.32833875551908587,0.851891409236474,96.07247068833378,1.3640256802696442,48,14,medium,240,60,1
2025-01-06 02:00:00,Z3,0.32366494902372733,0.8409217599404506,96.07247068833378,0.5519392544062818,40,12,hard,400,60,1
2025-01-06 02:00:00,Z4,0.3208117952482805,0.862253535741571,96.07247068833378,1.9699344209837844,52,15,fractured,80,200,1
2025-01-06 02:00:00,Z5,0.3245405366307196,0.8878852006405584,96.07247068833378,0.41117841075374884,35,10,hard,240,200,1
2025-01-06 03:00:00,Z1,0.3596752615895647,0.8451972566682476,82.3665959982257,-1.421656207635456,55,16,fractured,80,60,0
2025-01-06 03:00:00,Z2,0.3601557166272329,0.851891409236474,82.3665959982257,-0.9157095283867323,48,14,medium,240,60,0
2025-01-06 03:00:00,Z3,0.3582751016206354,0.8409217599404506,82.3665959982257,-0.3627231590342497,40,12,hard,400,60,0
2025-01-06 03:00:00,Z4,0.35382152467215766,0.862253535741571,82.3665959982257,-1.5303568566704726,52,15,fractured,80,200,0
2025-01-06 03:00:00,Z5,0.36189908814186283,0.8878852006405584,82.3665959982257,-0.3608376780805465,35,10,hard,240,200,0
2025-01-06 04:00:00,Z1,0.3160157158147358,0.8451972566682476,116.61136753143097,-1.037046176024993,55,16,fractured,80,60,0
2025-01-06 04:00:00,Z2,0.31849825667161746,0.8281134483650268,116.61136753143097,-0.7074901459658758,48,14,medium,240,60,0
2025-01-06 04:00:00,Z3,0.32019005048100946,0.8473098820482514,116.61136753143097,-0.27814955896239635,40,12,hard,400,60,0
2025-01-06 04:00:00,Z4,0.3115539762948775,0.7974545889514627,116.61136753143097,-0.8779125387396487,52,15,fractured,80,200,0
2025-01-06 04:00:00,Z5,0.32064264618410515,0.8305174110581408,116.61136753143097,-0.21435629398556677,35,10,hard,240,200,0
2025-01-06 05:00:00,Z1,0.2868190704388098,0.8451972566682476,138.5473301396328,-1.1552209261005681,55,16,fractured,80,60,0
2025-01-06 05:00:00,Z2,0.2847351974562986,0.8592418192456516,138.5473301396328,-0.8780256333707339,48,14,medium,240,60,0
2025-01-06 05:00:00,Z3,0.2884417061853335,0.8473098820482514,138.5473301396328,-0.30631448263985417,40,12,hard,400,60,0
2025-01-06 05:00:00,Z4,0.2820508148549397,0.7974545889514627,138.5473301396328,-1.3418417534252152,52,15,fractured,80,200,0
2025-01-06 05:00:00,Z5,0.2892585828809581,0.7884288633353466,138.5473301396328,-0.2744033920251272,35,10,hard,240,200,0
2025-01-06 06:00:00,Z1,0.2689523408564779,0.8828305479683578,107.80046961044803,-0.17534810133837908,55,16,fractured,80,60,0
2025-01-06 06:00:00,Z2,0.2689176378276764,0.8592418192456516,107.80046961044803,0.09070477994780557,48,14,medium,240,60,0
2025-01-06 06:00:00,Z3,0.27399863493780796,0.8902398716328159,107.80046961044803,0.0497557154752204,40,12,hard,400,60,0
2025-01-06 06:00:00,Z4,0.264326140755221,0.8199940307152858,107.80046961044803,0.14329595061947265,52,15,fractured,80,200,1
2025-01-06 06:00:00,Z5,0.27008508928781694,0.8095533729764861,107.80046961044803,0.017271832311201496,35,10,hard,240,200,0
2025-01-06 07:00:00,Z1,0.2637123335155538,0.8828305479683578,223.0580657243617,-0.9095108055149872,55,16,fractured,80,60,0
2025-01-06 07:00:00,Z2,0.2617699520179471,0.8592418192456516,223.0580657243617,-0.41858489571008795,48,14,medium,240,60,0
2025-01-06 07:00:00,Z3,0.2614192220834973,0.8902398716328159,223.0580657243617,-0.1616710560499388,40,12,hard,400,60,0
2025-01-06 07:00:00,Z4,0.25627136410635515,0.8199940307152858,223.0580657243617,-0.7361740444118015,52,15,fractured,80,200,0
2025-01-06 07:00:00,Z5,0.26102657003123964,0.8095533729764861,223.0580657243617,-0.16469497861778537,35,10,hard,240,200,0
2025-01-06 08:00:00,Z1,0.290944521861151,0.8828305479683578,291.9594710947845,0.04029612618080991,55,16,fractured,80,60,0
2025-01-06 08:00:00,Z2,0.2869047515784378,0.8033978199658938,291.9594710947845,-0.03598902168900997,48,14,medium,240,60,0
2025-01-06 08:00:00,Z3,0.29644137398376236,0.8902398716328159,291.9594710947845,-0.03430316160409441,40,12,hard,400,60,0
2025-01-06 08:00:00,Z4,0.28683191196020574,0.8488207723694638,291.9594710947845,0.03778465751045346,52,15,fractured,80,200,0
2025-01-06 08:00:00,Z5,0.29217738200498733,0.8095533729764861,291.9594710947845,0.039967926466080494,35,10,hard,240,200,0
2025-01-06 09:00:00,Z1,0.3314659223438601,0.8486967805098293,349.6153808953753,2.1554126065457235,55,16,fractured,80,60,1
2025-01-06 09:00:00,Z2,0.32367932124718907,0.8901985834111092,349.6153808953753,1.1893720521005446,48,14,medium,240,60,1
2025-01-06 09:00:00,Z3,0.33528472838893764,0.8766969612273534,349.6153808953753,0.43477697594979536,40,12,hard,400,60,1
2025-01-06 09:00:00,Z4,0.32495174267237525,0.8694596269099818,349.6153808953753,1.889223335120577,52,15,fractured,80,200,1
2025-01-06 09:00:00,Z5,0.32829446397533657,0.8266633227609479,349.6153808953753,0.4468844330957065,35,10,hard,240,200,1
2025-01-06 10:00:00,Z1,0.3096729229886454,0.8486967805098293,305.2331813511878,-2.0521910526764184,55,16,fractured,80,60,0
2025-01-06 10:00:00,Z2,0.3033260831727436,0.8901985834111092,305.2331813511878,-1.3695267016462251,48,14,medium,240,60,0
2025-01-06 10:00:00,Z3,0.3205328515685991,0.8766969612273534,305.2331813511878,-0.5250688190728078,40,12,hard,400,60,0
2025-01-06 10:00:00,Z4,0.30780778818025123,0.8694596269099818,305.2331813511878,-1.8639336947493272,52,15,fractured,80,200,0
2025-01-06 10:00:00,Z5,0.3034448233670607,0.8266633227609479,305.2331813511878,-0.47439857014527376,35,10,hard,240,200,0
2025-01-06 11:00:00,Z1,0.3086018609654793,0.8486967805098293,265.3820330261185,2.9868042979535736,55,16,fractured,80,60,1
